"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Tunisia","TUN","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.89463414833207","2.50280494644743","2.37514782672066","2.5802440542269","2.62162944475621","2.3645036264763","2.62504230700834","","2.97108126685831","","","","","","","4.73885918894881","4.62105575007752","","","",
"Tunisia","TUN","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","120","","990","3300","32","10000","1200","2000","2600",
"Tunisia","TUN","Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval","VA.PER.RNK.UPPER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","","34.825870513916","","32.3383102416992","","26.8656711578369","28.3582096099854","28.8461532592773","25","17.7884616851807","13.942307472229","14.9038457870483","13.7440757751465","13.2701425552368","41.3145523071289","49.7652587890625","52.1126747131348","59.6059112548828","61.0837440490723","63.5467987060547","57.6354675292969","59.7087364196777","60.386474609375","59.9033813476562","57.0048294067383","44.4444427490234","46.0784301757812",
"Tunisia","TUN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.599355578422546","","-0.823301255702972","","-0.813736259937286","","-0.959111213684082","-0.920870661735535","-0.866649389266968","-0.950093030929565","-1.29791927337646","-1.37891387939453","-1.35054492950439","-1.35833787918091","-1.41616463661194","-0.370504289865494","-0.171652227640152","-0.0844910442829132","0.192878887057304","0.241306498646736","0.303652375936508","0.161945834755898","0.191409721970558","0.266348570585251","0.283747613430023","0.109903484582901","-0.248100206255913","-0.21289698779583",
"Tunisia","TUN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","768243968","744466250","999336267","1085024422","854246053","801060250","871478331","838436577","871067168","850828851","828929551","840506111","832607036","959678980","1041437024","1198528314",
"Tunisia","TUN","Merchandise exports to low- and middle-income economies within region (% of total merchandise exports)","TX.VAL.MRCH.WR.ZS","11.5481171548117","4.44242973708069","3.45721694036301","5.98086124401914","8.46273291925466","7.17264386989158","7.38112136266856","6.95652173913043","9.96865203761756","10.4733658990463","14.6135856855387","12.0263061074319","6.98684337504423","9.20134401654174","6.75040772462657","10.1469591831967","4.63430732908532","5.19546546091772","7.8457327066112","5.51251090091903","4.09241278666362","7.79758981373619","5.48505272532232","5.81066094720191","6.53380822631192","6.40886403549311","9.31072753968346","6.50822720481126","7.30250961604362","10.7886500125598","10.8536628782409","9.85341086156468","9.80894978639677","9.17367091507037","7.65476965240213","8.37350718411771","7.20077454847717","6.97753619276444","6.31054046078857","5.74993012716075","8.20512789945351","8.29241723400451","8.99362647405315","7.69530096443941","6.90204898092284","8.72862592487651","9.26625144833483","9.01443447314782","10.2649423727359","12.6262274377478","10.4529559830154","9.52804810682354","10.3408655122731","10.2389505093213","10.2130005645288","10.4559203119995","10.6224826114803","8.22712624136166","8.3571466482663","8.7076075205733","11.2343700222263","","","",
"Tunisia","TUN","Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","TX.VAL.MRCH.R5.ZS","0.669456066945607","0.0906618313689937","0.950734658599827","0.0797448165869219","0.077639751552795","3.91993327773144","2.05819730305181","0.468227424749164","0.376175548589342","0.0290765294254478","0.0217545004622831","0.423105224429728","0.167272493325184","0.0916374914824127","0.0658839793923553","0.00233639400948576","0.156127034094082","0.588451636631114","1.42183082104202","1.18959772813667","1.32638581129778","1.50748261767822","1.25640091485012","1.14727058810284","1.77387406656561","2.49792032535354","1.92203197798768","1.17471276212067","4.07584847689558","3.09766369626384","1.350420884559","2.10829143013518","2.15348704139607","1.455042077771","1.94386188409233","2.04678128649021","2.4922162475912","3.00552981559135","2.91146388755447","2.43807696134333","2.16149964202981","1.48241962615553","1.62667731406288","0.888922500553795","1.15772877675988","1.73774614074019","1.27648421479193","1.37134018475372","4.09556741035126","1.93627300392083","2.69562911563773","1.52965118604708","1.7423008129155","1.421977388296","2.09491812220186","1.65314096695564","1.79344523111708","1.42261880224668","1.17870666042665","1.20561780002416","2.30430130552785","","","",
"Tunisia","TUN","Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports)","TX.VAL.MRCH.R1.ZS","0.836820083682008","0.453309156844968","0.691443388072602","","0.232919254658385","3.83653044203503","0.56777856635912","0.40133779264214","0.626959247648903","0.465224470807164","","","0.295943642036864","1.09260085998261","3.4562087550088","1.87261979860284","0.109161991317814","0.382926248837159","0.886055432492301","0.929652735851166","1.19388152505271","0.996058789386738","2.08371283421378","1.66348605880465","1.43304845954265","1.72786301876329","3.39086904748142","1.25293326900829","2.4669059324428","2.4217540231024","1.8327031619129","1.18690271493777","1.489369454692","1.05069640925742","0.837033731324464","0.92617893343684","0.733895373819966","1.10246150725848","1.33155536235305","0.842037696304391","0.249980560779795","0.480998358105258","0.603856700723265","0.369046457930827","0.417831004282968","0.373171375889188","0.694008600655321","0.257664062482796","0.859617451025394","0.601643699048599","0.447881251420125","0.374306756024759","0.731965648200641","0.475163762385094","0.657164071511502","0.472550821546191","0.521281962416658","0.581017447234787","1.03902142546598","0.701947247198729","1.12150733813014","","","",
"Tunisia","TUN","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","12.3012552301255","4.44242973708069","3.45721694036301","5.98086124401914","8.46273291925466","7.08924103419516","7.38112136266856","6.95652173913043","9.52978056426332","9.97906489881368","14.102354924675","12.0263061074319","6.9997104899154","9.19899433727296","6.87353516152376","10.1504637742109","4.57084105506334","5.36637604655691","8.01952203432564","5.63661367142953","3.88649396344493","7.85116754812863","5.69251320663064","4.92797189806292","6.00141351957074","6.23209169054441","9.52518584459577","6.46981953077064","7.5260899436494","10.0415022548342","10.4542257578201","9.89774224146612","9.80950898491324","9.97484624106531","8.21800411804909","8.63068848596124","7.6525758035678","7.21689130122173","6.66689107881687","5.83386854992283","8.08071645651531","8.31325013753671","9.03169613856303","7.6974673276529","6.95011745283222","9.23214838962581","9.53132050519456","9.269705298511","9.87783572060895","12.5914051829782","11.0180454319365","10.4251715397902","11.1648537186332","11.1816086271839","11.2594791745858","11.4712715847725","11.6096981756766","9.23417197858932","9.477434435563","9.76354335922976","12.2039628412416","","","",
"Tunisia","TUN","ICT goods exports (% of total goods exports)","TX.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.32","1.25","1.4","1.56","1.98","3.42","3.14","3.86","4.66","6.53","7.38","6.7","5.85","5.76","5.41","6.34","6.01","4.17","4.24","4.59","4.26","","",
